Tipo dato,Misura,Ordine scolastico,Territorio,Seleziona periodo,Gestione della scuola,0,Flags
"stranieri - femmine","valori assoluti","secondaria I grado","Sicilia","2012","totale",2359,
"stranieri - femmine","valori assoluti","secondaria I grado","Sicilia","2013","totale",2710,
"stranieri - femmine","valori assoluti","secondaria I grado","Sicilia","2014","totale",2826,
"numero di scuole","valori assoluti","secondaria I grado","Sardegna","2009","totale",343,
"numero di scuole","valori assoluti","secondaria I grado","Sardegna","2010","totale",342,
"numero di scuole","valori assoluti","secondaria I grado","Sardegna","2011","totale",338,
"numero di scuole","valori assoluti","secondaria I grado","Sardegna","2012","totale",324,
"numero di scuole","valori assoluti","secondaria I grado","Sardegna","2013","totale",334,
"numero di scuole","valori assoluti","secondaria I grado","Sardegna","2014","totale",330,
"numero di classi","valori assoluti","secondaria I grado","Sardegna","2009","totale",2422,
"numero di classi","valori assoluti","secondaria I grado","Sardegna","2010","totale",2353,
"numero di classi","valori assoluti","secondaria I grado","Sardegna","2011","totale",2326,
"numero di classi","valori assoluti","secondaria I grado","Sardegna","2012","totale",2308,
"numero di classi","valori assoluti","secondaria I grado","Sardegna","2013","totale",2333,
"numero di classi","valori assoluti","secondaria I grado","Sardegna","2014","totale",2334,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2009","totale",46479,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2010","totale",46040,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2011","totale",45417,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2012","totale",45409,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2013","totale",44947,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2014","totale",44105,
"iscritti - femmine","valori assoluti","secondaria I grado","Sardegna","2009","totale",21682,
"iscritti - femmine","valori assoluti","secondaria I grado","Sardegna","2010","totale",21399,
"iscritti - femmine","valori assoluti","secondaria I grado","Sardegna","2011","totale",21235,
"iscritti - femmine","valori assoluti","secondaria I grado","Sardegna","2012","totale",21354,
"iscritti - femmine","valori assoluti","secondaria I grado","Sardegna","2013","totale",21404,
"iscritti - femmine","valori assoluti","secondaria I grado","Sardegna","2014","totale",21094,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2009","totale",2976,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2010","totale",3696,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2011","totale",3267,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2012","totale",2994,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2013","totale",2589,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2014","totale",2528,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sardegna","2009","totale",920,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sardegna","2010","totale",1123,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sardegna","2011","totale",1078,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sardegna","2012","totale",930,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sardegna","2013","totale",848,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sardegna","2014","totale",866,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2009","totale",911,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2010","totale",975,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2011","totale",1035,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2012","totale",1118,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2013","totale",1174,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sardegna","2014","totale",1203,
"stranieri - femmine","valori assoluti","secondaria I grado","Sardegna","2009","totale",403,
"stranieri - femmine","valori assoluti","secondaria I grado","Sardegna","2010","totale",446,
"stranieri - femmine","valori assoluti","secondaria I grado","Sardegna","2011","totale",462,
"stranieri - femmine","valori assoluti","secondaria I grado","Sardegna","2012","totale",508,
"stranieri - femmine","valori assoluti","secondaria I grado","Sardegna","2013","totale",545,
"stranieri - femmine","valori assoluti","secondaria I grado","Sardegna","2014","totale",543,
