Tipo dato,Misura,Ordine scolastico,Territorio,Seleziona periodo,Gestione della scuola,0,Flags
"numero di scuole","valori assoluti","primaria","Sud","2010","privata",453,
"numero di scuole","valori assoluti","primaria","Sud","2011","privata",462,
"numero di scuole","valori assoluti","primaria","Sud","2012","privata",461,
"numero di scuole","valori assoluti","primaria","Sud","2013","privata",464,
"numero di scuole","valori assoluti","primaria","Sud","2014","privata",456,
"numero di scuole","valori assoluti","primaria","Sud","2010","totale",4548,
"numero di scuole","valori assoluti","primaria","Sud","2011","totale",4500,
"numero di scuole","valori assoluti","primaria","Sud","2012","totale",4435,
"numero di scuole","valori assoluti","primaria","Sud","2013","totale",4363,
"numero di scuole","valori assoluti","primaria","Sud","2014","totale",4337,
"numero di scuole","valori assoluti","primaria","Sud","2010","statale",4083,
"numero di scuole","valori assoluti","primaria","Sud","2011","statale",4038,
"numero di scuole","valori assoluti","primaria","Sud","2012","statale",3973,
"numero di scuole","valori assoluti","primaria","Sud","2013","statale",3898,
"numero di scuole","valori assoluti","primaria","Sud","2014","statale",3880,
"numero di scuole","valori assoluti","primaria","Sud","2010","non statale pubblica",12,
"numero di scuole","valori assoluti","primaria","Sud","2012","non statale pubblica",1,
"numero di scuole","valori assoluti","primaria","Sud","2013","non statale pubblica",1,
"numero di scuole","valori assoluti","primaria","Sud","2014","non statale pubblica",1,
"numero di scuole","valori assoluti","primaria","Abruzzo","2010","pubblica",453,
"numero di scuole","valori assoluti","primaria","Abruzzo","2011","pubblica",444,
"numero di scuole","valori assoluti","primaria","Abruzzo","2012","pubblica",438,
"numero di scuole","valori assoluti","primaria","Abruzzo","2013","pubblica",426,
"numero di scuole","valori assoluti","primaria","Abruzzo","2014","pubblica",423,
"numero di scuole","valori assoluti","primaria","Abruzzo","2010","privata",19,
"numero di scuole","valori assoluti","primaria","Abruzzo","2011","privata",19,
"numero di scuole","valori assoluti","primaria","Abruzzo","2012","privata",19,
"numero di scuole","valori assoluti","primaria","Abruzzo","2013","privata",19,
"numero di scuole","valori assoluti","primaria","Abruzzo","2014","privata",19,
"numero di scuole","valori assoluti","primaria","Abruzzo","2010","totale",472,
"numero di scuole","valori assoluti","primaria","Abruzzo","2011","totale",463,
"numero di scuole","valori assoluti","primaria","Abruzzo","2012","totale",457,
"numero di scuole","valori assoluti","primaria","Abruzzo","2013","totale",445,
"numero di scuole","valori assoluti","primaria","Abruzzo","2014","totale",442,
"numero di scuole","valori assoluti","primaria","Abruzzo","2010","statale",453,
"numero di scuole","valori assoluti","primaria","Abruzzo","2011","statale",444,
"numero di scuole","valori assoluti","primaria","Abruzzo","2012","statale",438,
"numero di scuole","valori assoluti","primaria","Abruzzo","2013","statale",426,
"numero di scuole","valori assoluti","primaria","Abruzzo","2014","statale",423,
"numero di scuole","valori assoluti","primaria","Molise","2010","pubblica",149,
"numero di scuole","valori assoluti","primaria","Molise","2011","pubblica",144,
"numero di scuole","valori assoluti","primaria","Molise","2012","pubblica",139,
"numero di scuole","valori assoluti","primaria","Molise","2013","pubblica",139,
"numero di scuole","valori assoluti","primaria","Molise","2014","pubblica",138,
"numero di scuole","valori assoluti","primaria","Molise","2010","privata",2,
"numero di scuole","valori assoluti","primaria","Molise","2011","privata",2,
"numero di scuole","valori assoluti","primaria","Molise","2012","privata",2,
"numero di scuole","valori assoluti","primaria","Molise","2013","privata",2,
"numero di scuole","valori assoluti","primaria","Molise","2014","privata",2,
"numero di scuole","valori assoluti","primaria","Molise","2010","totale",151,
"numero di scuole","valori assoluti","primaria","Molise","2011","totale",146,
"numero di scuole","valori assoluti","primaria","Molise","2012","totale",141,
"numero di scuole","valori assoluti","primaria","Molise","2013","totale",141,
"numero di scuole","valori assoluti","primaria","Molise","2014","totale",140,
"numero di scuole","valori assoluti","primaria","Molise","2010","statale",149,
"numero di scuole","valori assoluti","primaria","Molise","2011","statale",144,
"numero di scuole","valori assoluti","primaria","Molise","2012","statale",139,
"numero di scuole","valori assoluti","primaria","Molise","2013","statale",139,
"numero di scuole","valori assoluti","primaria","Molise","2014","statale",138,
"numero di scuole","valori assoluti","primaria","Campania","2010","pubblica",1600,
"numero di scuole","valori assoluti","primaria","Campania","2011","pubblica",1582,
"numero di scuole","valori assoluti","primaria","Campania","2012","pubblica",1570,
"numero di scuole","valori assoluti","primaria","Campania","2013","pubblica",1538,
"numero di scuole","valori assoluti","primaria","Campania","2014","pubblica",1524,
"numero di scuole","valori assoluti","primaria","Campania","2010","privata",342,
"numero di scuole","valori assoluti","primaria","Campania","2011","privata",352,
"numero di scuole","valori assoluti","primaria","Campania","2012","privata",351,
"numero di scuole","valori assoluti","primaria","Campania","2013","privata",353,
"numero di scuole","valori assoluti","primaria","Campania","2014","privata",347,
"numero di scuole","valori assoluti","primaria","Campania","2010","totale",1942,
"numero di scuole","valori assoluti","primaria","Campania","2011","totale",1934,
"numero di scuole","valori assoluti","primaria","Campania","2012","totale",1921,
"numero di scuole","valori assoluti","primaria","Campania","2013","totale",1891,
"numero di scuole","valori assoluti","primaria","Campania","2014","totale",1871,
"numero di scuole","valori assoluti","primaria","Campania","2010","statale",1592,
"numero di scuole","valori assoluti","primaria","Campania","2011","statale",1582,
"numero di scuole","valori assoluti","primaria","Campania","2012","statale",1569,
"numero di scuole","valori assoluti","primaria","Campania","2013","statale",1537,
"numero di scuole","valori assoluti","primaria","Campania","2014","statale",1523,
"numero di scuole","valori assoluti","primaria","Campania","2010","non statale pubblica",8,
"numero di scuole","valori assoluti","primaria","Campania","2012","non statale pubblica",1,
"numero di scuole","valori assoluti","primaria","Campania","2013","non statale pubblica",1,
"numero di scuole","valori assoluti","primaria","Campania","2014","non statale pubblica",1,
"numero di scuole","valori assoluti","primaria","Puglia","2010","pubblica",742,
"numero di scuole","valori assoluti","primaria","Puglia","2011","pubblica",739,
"numero di scuole","valori assoluti","primaria","Puglia","2012","pubblica",741,
"numero di scuole","valori assoluti","primaria","Puglia","2013","pubblica",731,
"numero di scuole","valori assoluti","primaria","Puglia","2014","pubblica",732,
"numero di scuole","valori assoluti","primaria","Puglia","2010","privata",57,
"numero di scuole","valori assoluti","primaria","Puglia","2011","privata",59,
"numero di scuole","valori assoluti","primaria","Puglia","2012","privata",59,
"numero di scuole","valori assoluti","primaria","Puglia","2013","privata",57,
"numero di scuole","valori assoluti","primaria","Puglia","2014","privata",55,
"numero di scuole","valori assoluti","primaria","Puglia","2010","totale",799,
"numero di scuole","valori assoluti","primaria","Puglia","2011","totale",798,
"numero di scuole","valori assoluti","primaria","Puglia","2012","totale",800,
"numero di scuole","valori assoluti","primaria","Puglia","2013","totale",788,
"numero di scuole","valori assoluti","primaria","Puglia","2014","totale",787,
"numero di scuole","valori assoluti","primaria","Puglia","2010","statale",738,
"numero di scuole","valori assoluti","primaria","Puglia","2011","statale",739,
"numero di scuole","valori assoluti","primaria","Puglia","2012","statale",741,
"numero di scuole","valori assoluti","primaria","Puglia","2013","statale",731,
"numero di scuole","valori assoluti","primaria","Puglia","2014","statale",732,
"numero di scuole","valori assoluti","primaria","Puglia","2010","non statale pubblica",4,
"numero di scuole","valori assoluti","primaria","Basilicata","2010","pubblica",213,
"numero di scuole","valori assoluti","primaria","Basilicata","2011","pubblica",211,
"numero di scuole","valori assoluti","primaria","Basilicata","2012","pubblica",205,
"numero di scuole","valori assoluti","primaria","Basilicata","2013","pubblica",206,
"numero di scuole","valori assoluti","primaria","Basilicata","2014","pubblica",202,
"numero di scuole","valori assoluti","primaria","Basilicata","2010","privata",3,
"numero di scuole","valori assoluti","primaria","Basilicata","2011","privata",3,
"numero di scuole","valori assoluti","primaria","Basilicata","2012","privata",3,
"numero di scuole","valori assoluti","primaria","Basilicata","2013","privata",3,
"numero di scuole","valori assoluti","primaria","Basilicata","2014","privata",3,
"numero di scuole","valori assoluti","primaria","Basilicata","2010","totale",216,
"numero di scuole","valori assoluti","primaria","Basilicata","2011","totale",214,
"numero di scuole","valori assoluti","primaria","Basilicata","2012","totale",208,
"numero di scuole","valori assoluti","primaria","Basilicata","2013","totale",209,
"numero di scuole","valori assoluti","primaria","Basilicata","2014","totale",205,
"numero di scuole","valori assoluti","primaria","Basilicata","2010","statale",213,
"numero di scuole","valori assoluti","primaria","Basilicata","2011","statale",211,
"numero di scuole","valori assoluti","primaria","Basilicata","2012","statale",205,
"numero di scuole","valori assoluti","primaria","Basilicata","2013","statale",206,
"numero di scuole","valori assoluti","primaria","Basilicata","2014","statale",202,
"numero di scuole","valori assoluti","primaria","Calabria","2010","pubblica",938,
"numero di scuole","valori assoluti","primaria","Calabria","2011","pubblica",918,
"numero di scuole","valori assoluti","primaria","Calabria","2012","pubblica",881,
"numero di scuole","valori assoluti","primaria","Calabria","2013","pubblica",859,
"numero di scuole","valori assoluti","primaria","Calabria","2014","pubblica",862,
"numero di scuole","valori assoluti","primaria","Calabria","2010","privata",30,
"numero di scuole","valori assoluti","primaria","Calabria","2011","privata",27,
"numero di scuole","valori assoluti","primaria","Calabria","2012","privata",27,
"numero di scuole","valori assoluti","primaria","Calabria","2013","privata",30,
"numero di scuole","valori assoluti","primaria","Calabria","2014","privata",30,
"numero di scuole","valori assoluti","primaria","Calabria","2010","totale",968,
"numero di scuole","valori assoluti","primaria","Calabria","2011","totale",945,
"numero di scuole","valori assoluti","primaria","Calabria","2012","totale",908,
"numero di scuole","valori assoluti","primaria","Calabria","2013","totale",889,
"numero di scuole","valori assoluti","primaria","Calabria","2014","totale",892,
"numero di scuole","valori assoluti","primaria","Calabria","2010","statale",938,
"numero di scuole","valori assoluti","primaria","Calabria","2011","statale",918,
"numero di scuole","valori assoluti","primaria","Calabria","2012","statale",881,
"numero di scuole","valori assoluti","primaria","Calabria","2013","statale",859,
"numero di scuole","valori assoluti","primaria","Calabria","2014","statale",862,
"numero di scuole","valori assoluti","primaria","Isole","2010","pubblica",2026,
"numero di scuole","valori assoluti","primaria","Isole","2011","pubblica",2005,
"numero di scuole","valori assoluti","primaria","Isole","2012","pubblica",1964,
"numero di scuole","valori assoluti","primaria","Isole","2013","pubblica",1944,
"numero di scuole","valori assoluti","primaria","Isole","2014","pubblica",1919,
"numero di scuole","valori assoluti","primaria","Isole","2010","privata",160,
"numero di scuole","valori assoluti","primaria","Isole","2011","privata",162,
"numero di scuole","valori assoluti","primaria","Isole","2012","privata",156,
"numero di scuole","valori assoluti","primaria","Isole","2013","privata",154,
"numero di scuole","valori assoluti","primaria","Isole","2014","privata",146,
"numero di scuole","valori assoluti","primaria","Isole","2010","totale",2186,
"numero di scuole","valori assoluti","primaria","Isole","2011","totale",2167,
"numero di scuole","valori assoluti","primaria","Isole","2012","totale",2120,
"numero di scuole","valori assoluti","primaria","Isole","2013","totale",2098,
"numero di scuole","valori assoluti","primaria","Isole","2014","totale",2065,
"numero di scuole","valori assoluti","primaria","Isole","2010","statale",2025,
"numero di scuole","valori assoluti","primaria","Isole","2011","statale",2005,
